Unnamed: 0,merchant_name,merchant_area,category,display,product,price,discount_price,isDiscount,description,restaurant_status,rating,Location
1947,Depot Slamet, Dharmawangsa,Aneka nasi,Makanan,I Fu Mie,42000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1948,Depot Slamet, Dharmawangsa,Aneka nasi,Makanan,Nasi Goreng Ayam,30000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1949,Depot Slamet, Dharmawangsa,Aneka nasi,Makanan,Nasi Goreng Udang,30000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1950,Depot Slamet, Dharmawangsa,Aneka nasi,Makanan,Nasi Goreng Hongkong,30000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1951,Depot Slamet, Dharmawangsa,Aneka nasi,Makanan,Nasi Goreng Sosis,30000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1952,Depot Slamet, Dharmawangsa,Aneka nasi,Makanan,Nasi Goreng Ikan Asin,30000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1953,Depot Slamet, Dharmawangsa,Aneka nasi,Makanan,Nasi Goreng Seafood,52000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1954,Depot Slamet, Dharmawangsa,Aneka nasi,Makanan,Tamie Goreng,37000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1955,Depot Slamet, Dharmawangsa,Aneka nasi,Makanan,Tamie Cap Cay,36000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1956,Depot Slamet, Dharmawangsa,Aneka nasi,Makanan,Cap Cay Goreng / Kuah,36000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1957,Depot Slamet, Dharmawangsa,Aneka nasi,Makanan,Cap Cay Mie,36000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1958,Depot Slamet, Dharmawangsa,Aneka nasi,Makanan,Nasi Ayam,32000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1959,Depot Slamet, Dharmawangsa,Aneka nasi,Makanan,Nasi Cap Cay,36000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1960,Depot Slamet, Dharmawangsa,Aneka nasi,Makanan,Nasi Udang,32000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1961,Depot Slamet, Dharmawangsa,Aneka nasi,Makanan,Ayam Goreng Tepung,38000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1962,Depot Slamet, Dharmawangsa,Aneka nasi,Makanan,Ayam Goreng Saus Inggris,38000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1963,Depot Slamet, Dharmawangsa,Aneka nasi,Makanan,Ayam Jamur,38000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1964,Depot Slamet, Dharmawangsa,Aneka nasi,Makanan,Ayam Tauco,38000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1965,Depot Slamet, Dharmawangsa,Aneka nasi,Makanan,Ayam Goreng Kering,38000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1966,Depot Slamet, Dharmawangsa,Aneka nasi,Makanan,Ayam Goreng Tanpa Tulang,38000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1967,Depot Slamet, Dharmawangsa,Aneka nasi,Makanan,Fu Yung Hai,38000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1968,Depot Slamet, Dharmawangsa,Aneka nasi,Makanan,Cah Sawi,28000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1969,Depot Slamet, Dharmawangsa,Aneka nasi,Makanan,Orak Arik Kepiting,36000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1970,Depot Slamet, Dharmawangsa,Aneka nasi,Makanan,Sapo Tahu,36000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1971,Depot Slamet, Dharmawangsa,Aneka nasi,Makanan,Cumi Cah Jamur,42000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1972,Depot Slamet, Dharmawangsa,Aneka nasi,Makanan,Nasi Goreng Mawut,30000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1973,Depot Slamet, Dharmawangsa,Aneka nasi,Makanan,Cumi Saus Inggris,38000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1974,Depot Slamet, Dharmawangsa,Aneka nasi,Makanan,Cumi Tauco,38000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1975,Depot Slamet, Dharmawangsa,Aneka nasi,Makanan,Udang Cah Jamur,46000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1976,Depot Slamet, Dharmawangsa,Aneka nasi,Makanan,Pangsit Goreng / Kuah,18000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1977,Depot Slamet, Dharmawangsa,Aneka nasi,Makanan,Nasi Goreng Jawa,30000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1978,Depot Slamet, Dharmawangsa,Aneka nasi,Makanan,Nasi Goreng Kepiting,30000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1979,Depot Slamet, Dharmawangsa,Aneka nasi,Makanan,Sup Asparagus,48000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1980,Depot Slamet, Dharmawangsa,Aneka nasi,Makanan,Sup Jagung Kepiting,48000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1981,Depot Slamet, Dharmawangsa,Aneka nasi,Makanan,Sup Sehat,36000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1982,Depot Slamet, Dharmawangsa,Aneka nasi,Makanan,Gurami Asam Manis,12000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1983,Depot Slamet, Dharmawangsa,Aneka nasi,Makanan,Gurami Goreng Lalapan,12000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1984,Depot Slamet, Dharmawangsa,Aneka nasi,Makanan,Gurami Tauco,12000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1985,Depot Slamet, Dharmawangsa,Aneka nasi,Minuman,Susu Panas,10000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1986,Depot Slamet, Dharmawangsa,Aneka nasi,Minuman,Es Degan,10000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1987,Depot Slamet, Dharmawangsa,Aneka nasi,Minuman,Es Teh Tawar,4000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1988,Depot Slamet, Dharmawangsa,Aneka nasi,Minuman,Es Milo,10000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1989,Depot Slamet, Dharmawangsa,Aneka nasi,Minuman,Es Choco Classic,14000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1990,Depot Slamet, Dharmawangsa,Aneka nasi,Minuman,Blue Punch,8000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1991,Depot Slamet, Dharmawangsa,Aneka nasi,Minuman,Es Batu - Air Es,2000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1992,Depot Slamet, Dharmawangsa,Aneka nasi,Minuman,Sprite / Fanta / Cola,8000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1993,Depot Slamet, Dharmawangsa,Aneka nasi,Minuman,Hot Choco,14000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1994,Depot Slamet, Dharmawangsa,Aneka nasi,Minuman,Teh Botol,8000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1995,Depot Slamet, Dharmawangsa,Aneka nasi,Minuman,Jeruk Nipis Es / Panas,8000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1996,Depot Slamet, Dharmawangsa,Aneka nasi,Minuman,Happy Fanta,14000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1997,Depot Slamet, Dharmawangsa,Aneka nasi,Minuman,Kopi Gingseng,8000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1998,Depot Slamet, Dharmawangsa,Aneka nasi,Minuman,Es Syrup,6000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
1999,Depot Slamet, Dharmawangsa,Aneka nasi,Minuman,Es Degan Jeruk,12000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
2000,Depot Slamet, Dharmawangsa,Aneka nasi,Minuman,Es Temulawak,8000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
2001,Depot Slamet, Dharmawangsa,Aneka nasi,Minuman,Es/Teh Manis,6000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
2002,Depot Slamet, Dharmawangsa,Aneka nasi,Minuman,Es Lengkeng,14000.0,,0,,Halal,4.8,"Jl. Dharmawangsa 6B, Kecamatan Gubeng, Surabaya"
2003,Depot Slamet, Kedungdoro,Aneka nasi/Bakmie/Chinese,Aneka Nasi Goreng ( Porsi Jumbo ),Nasi Goreng Ayam,52000.0,46800.0,1,,Halal,4.8,Jalan Kedung Doro No 65
2004,Depot Slamet, Kedungdoro,Aneka nasi/Bakmie/Chinese,Aneka Nasi Goreng ( Porsi Jumbo ),Nasi Goreng Udang,58000.0,52200.0,1,,Halal,4.8,Jalan Kedung Doro No 65
2005,Depot Slamet, Kedungdoro,Aneka nasi/Bakmie/Chinese,Aneka Nasi Goreng ( Porsi Jumbo ),Nasi Goreng Kepiting,58000.0,52200.0,1,,Halal,4.8,Jalan Kedung Doro No 65
2006,Depot Slamet, Kedungdoro,Aneka nasi/Bakmie/Chinese,Aneka Nasi Goreng ( Porsi Jumbo ),Nasi Goreng Sosis,56000.0,50400.0,1,,Halal,4.8,Jalan Kedung Doro No 65
2007,Depot Slamet, Kedungdoro,Aneka nasi/Bakmie/Chinese,Aneka Nasi Goreng ( Porsi Jumbo ),Nasi Goreng Hongkong,56000.0,50400.0,1,,Halal,4.8,Jalan Kedung Doro No 65
2008,Depot Slamet, Kedungdoro,Aneka nasi/Bakmie/Chinese,Aneka Nasi Goreng ( Porsi Jumbo ),Nasi Goreng Mawut,56000.0,50400.0,1,,Halal,4.8,Jalan Kedung Doro No 65
2009,Depot Slamet, Kedungdoro,Aneka nasi/Bakmie/Chinese,Aneka Nasi Goreng ( Porsi Jumbo ),Nasi Grg Ayam + Susu Nestle Goodnes,55000.0,49500.0,1,,Halal,4.8,Jalan Kedung Doro No 65
2010,Depot Slamet, Kedungdoro,Aneka nasi/Bakmie/Chinese,"Bakmi, Tamie Dan Bihun (Porsi Jumbo)",Bakmi Goreng,52000.0,46800.0,1,Hanya mie besar,Halal,4.8,Jalan Kedung Doro No 65
2011,Depot Slamet, Kedungdoro,Aneka nasi/Bakmie/Chinese,"Bakmi, Tamie Dan Bihun (Porsi Jumbo)",Bakmi Kuah,52000.0,46800.0,1,Hanya Mie Besar,Halal,4.8,Jalan Kedung Doro No 65
2012,Depot Slamet, Kedungdoro,Aneka nasi/Bakmie/Chinese,"Bakmi, Tamie Dan Bihun (Porsi Jumbo)",Bihun Goreng,52000.0,46800.0,1,Bihun Beras,Halal,4.8,Jalan Kedung Doro No 65
2013,Depot Slamet, Kedungdoro,Aneka nasi/Bakmie/Chinese,"Bakmi, Tamie Dan Bihun (Porsi Jumbo)",Bihun Kuah,52000.0,46800.0,1,Bihun Beras,Halal,4.8,Jalan Kedung Doro No 65
2014,Depot Slamet, Kedungdoro,Aneka nasi/Bakmie/Chinese,"Bakmi, Tamie Dan Bihun (Porsi Jumbo)",Tamie Goreng,58000.0,52200.0,1,Mie digoreng Kering + Di Siram Capcay ( Putih ),Halal,4.8,Jalan Kedung Doro No 65
2015,Depot Slamet, Kedungdoro,Aneka nasi/Bakmie/Chinese,"Bakmi, Tamie Dan Bihun (Porsi Jumbo)",Soon Goreng Ayam,57000.0,51300.0,1,,Halal,4.8,Jalan Kedung Doro No 65
2016,Depot Slamet, Kedungdoro,Aneka nasi/Bakmie/Chinese,"Bakmi, Tamie Dan Bihun (Porsi Jumbo)",Bakmi goreng + Susu Nestle Goodnes,55000.0,49500.0,1,,Halal,4.8,Jalan Kedung Doro No 65
2017,Depot Slamet, Kedungdoro,Aneka nasi/Bakmie/Chinese,Aneka Capcay ( Porsi Jumbo ),Capcay Goreng,59000.0,53100.0,1,Kental dan Warna Merah,Halal,4.8,Jalan Kedung Doro No 65
2018,Depot Slamet, Kedungdoro,Aneka nasi/Bakmie/Chinese,Aneka Capcay ( Porsi Jumbo ),Capcay Kuah,59000.0,53100.0,1,Encer Kayak Sop Ayam,Halal,4.8,Jalan Kedung Doro No 65
2019,Depot Slamet, Kedungdoro,Aneka nasi/Bakmie/Chinese,Aneka Capcay ( Porsi Jumbo ),Capcay Mie,59000.0,53100.0,1,,Halal,4.8,Jalan Kedung Doro No 65
2020,Depot Slamet, Kedungdoro,Aneka nasi/Bakmie/Chinese,Aneka Capcay ( Porsi Jumbo ),Nasi Capcay,59000.0,53100.0,1,Nasi Ditumis Dengan Telor Disiram Capcay ( Putih ),Halal,4.8,Jalan Kedung Doro No 65
2021,Depot Slamet, Kedungdoro,Aneka nasi/Bakmie/Chinese,Aneka Masakan Ayam,Koloke,63000.0,,0,,Halal,4.8,Jalan Kedung Doro No 65
2022,Depot Slamet, Kedungdoro,Aneka nasi/Bakmie/Chinese,Aneka Masakan Ayam,Ayam Goreng Kering,62000.0,,0,,Halal,4.8,Jalan Kedung Doro No 65
2023,Depot Slamet, Kedungdoro,Aneka nasi/Bakmie/Chinese,Aneka Masakan Ayam,Ayam Saos Inggris,62000.0,,0,,Halal,4.8,Jalan Kedung Doro No 65
2024,Depot Slamet, Kedungdoro,Aneka nasi/Bakmie/Chinese,Aneka Masakan Ayam,Ayam Goreng Tepung,62000.0,,0,Ayam Di Goreng Tepung Krispi Dengan Cocolan Saos Asam Manis,Halal,4.8,Jalan Kedung Doro No 65
2025,Depot Slamet, Kedungdoro,Aneka nasi/Bakmie/Chinese,Aneka Masakan Ayam,Ayam Cha Jamur,62000.0,,0,,Halal,4.8,Jalan Kedung Doro No 65
2026,Depot Slamet, Kedungdoro,Aneka nasi/Bakmie/Chinese,Aneka Masakan Ayam,Ayam Telor Asin,70000.0,,0,,Halal,4.8,Jalan Kedung Doro No 65
2027,Depot Slamet, Kedungdoro,Aneka nasi/Bakmie/Chinese,Aneka Masakan Ayam,Ayam Saos Lemon,62000.0,,0,,Halal,4.8,Jalan Kedung Doro No 65
2028,Depot Slamet, Kedungdoro,Aneka nasi/Bakmie/Chinese,Cumi - Cumi,Cumi Telor Asin,62000.0,,0,,Halal,4.8,Jalan Kedung Doro No 65
2029,Depot Slamet, Kedungdoro,Aneka nasi/Bakmie/Chinese,Cumi - Cumi,Cumi Asam Manis,62000.0,,0,,Halal,4.8,Jalan Kedung Doro No 65
2030,Depot Slamet, Kedungdoro,Aneka nasi/Bakmie/Chinese,Cumi - Cumi,Cumi Cha Jamur,62000.0,,0,,Halal,4.8,Jalan Kedung Doro No 65
2031,Depot Slamet, Kedungdoro,Aneka nasi/Bakmie/Chinese,Aneka Kwetiau ( Porsi Jumbo ),Kwetiau Goreng,57000.0,51300.0,1,,Halal,4.8,Jalan Kedung Doro No 65
2032,Depot Slamet, Kedungdoro,Aneka nasi/Bakmie/Chinese,Aneka Kwetiau ( Porsi Jumbo ),Kwetiau Siram,57000.0,51300.0,1,,Halal,4.8,Jalan Kedung Doro No 65
2033,Depot Slamet, Kedungdoro,Aneka nasi/Bakmie/Chinese,Aneka Masakan Udang,Udang Asam Manis,68000.0,,0,,Halal,4.8,Jalan Kedung Doro No 65
2034,Depot Slamet, Kedungdoro,Aneka nasi/Bakmie/Chinese,Aneka Masakan Udang,Udang Cha Jamur,68000.0,,0,,Halal,4.8,Jalan Kedung Doro No 65
2035,Depot Slamet, Kedungdoro,Aneka nasi/Bakmie/Chinese,Aneka Masakan Udang,Udang Telor Asin,70000.0,,0,,Halal,4.8,Jalan Kedung Doro No 65
2036,Depot Slamet, Kedungdoro,Aneka nasi/Bakmie/Chinese,Aneka Masakan Udang,Udang Saos Inggris,68000.0,,0,,Halal,4.8,Jalan Kedung Doro No 65
2037,Depot Slamet, Kedungdoro,Aneka nasi/Bakmie/Chinese,Aneka Masakan Udang,Udang Goreng Tepung,66000.0,,0,,Halal,4.8,Jalan Kedung Doro No 65
2038,Depot Slamet, Kedungdoro,Aneka nasi/Bakmie/Chinese,Sayuran Dan Aneka Nasi,Cha Sawi Hijau,35000.0,,0,,Halal,4.8,Jalan Kedung Doro No 65
2039,Depot Slamet, Kedungdoro,Aneka nasi/Bakmie/Chinese,Sayuran Dan Aneka Nasi,Cha Sawi Putih,35000.0,,0,,Halal,4.8,Jalan Kedung Doro No 65
2040,Depot Slamet, Kedungdoro,Aneka nasi/Bakmie/Chinese,Sayuran Dan Aneka Nasi,Nasi Ayam,56000.0,,0,Nasi di Tumis Dan di Siram Seperti Nasi Capcay,Halal,4.8,Jalan Kedung Doro No 65
2041,Depot Slamet, Kedungdoro,Aneka nasi/Bakmie/Chinese,Sayuran Dan Aneka Nasi,Nasi Udang,56000.0,,0,Nasi ditumis Dan disiram seperti nasi capcay,Halal,4.8,Jalan Kedung Doro No 65
2042,Depot Slamet, Kedungdoro,Aneka nasi/Bakmie/Chinese,Sayuran Dan Aneka Nasi,Nasi Putih,7500.0,,0,,Halal,4.8,Jalan Kedung Doro No 65
2043,Depot Slamet, Kedungdoro,Aneka nasi/Bakmie/Chinese,Kepiting,Fuyunghay,63000.0,,0,,Halal,4.8,Jalan Kedung Doro No 65
2044,Depot Slamet, Kedungdoro,Aneka nasi/Bakmie/Chinese,Gurami Goreng,Gurami Asam manis,120000.0,,0,Gurami Di Ambil Dagingnya Dan Di Beri Saos Asam Manis,Halal,4.8,Jalan Kedung Doro No 65
2045,Depot Slamet, Kedungdoro,Aneka nasi/Bakmie/Chinese,Aneka Tofu Jepang,Sapo Tahu Jepang Ayam,68500.0,,0,,Halal,4.8,Jalan Kedung Doro No 65
2046,Depot Wijaya, Demak,Sate,Makanan,Sate Daging Kambing Polosan,95000.0,85000.0,1,Sate Daging Kambing Tanpa Lemak,Halal,4.4,"Jl. Demak No. 311, Krembangan, Surabaya"
2047,Depot Wijaya, Demak,Sate,Makanan,Sate Daging Kambing Campur,85000.0,75000.0,1,Sate Daging + Hati + Lemak,Halal,4.4,"Jl. Demak No. 311, Krembangan, Surabaya"
2048,Depot Wijaya, Demak,Sate,Makanan,Sate Daging Sapi,85000.0,75000.0,1,Sate Daging Sapi + Lemak,Halal,4.4,"Jl. Demak No. 311, Krembangan, Surabaya"
2049,Depot Wijaya, Demak,Sate,Makanan,Sate Ayam,40000.0,,0,Sate Daging Ayam + Lemak,Halal,4.4,"Jl. Demak No. 311, Krembangan, Surabaya"
2050,Depot Wijaya, Demak,Sate,Makanan,Gule Kambing,55000.0,,0,Daging + Balungan Kambing,Halal,4.4,"Jl. Demak No. 311, Krembangan, Surabaya"
2051,Depot Wijaya, Demak,Sate,Makanan,Nasi Putih,10000.0,8000.0,1,Nasi Putih,Halal,4.4,"Jl. Demak No. 311, Krembangan, Surabaya"
2052,Depot Wijaya, Demak,Sate,Makanan,Lontong,7000.0,,0,Lontong,Halal,4.4,"Jl. Demak No. 311, Krembangan, Surabaya"
2053,Depot Wijaya, Demak,Sate,Makanan,Kikil Kaki Kambing,55000.0,,0,Kikil Kambing,Halal,4.4,"Jl. Demak No. 311, Krembangan, Surabaya"
2054,Depot Wijaya, Demak,Sate,Snack,Snack Velvet Legendaris,25000.0,,0,Snack dibalut dengan Strawberry Meleleh,Halal,4.4,"Jl. Demak No. 311, Krembangan, Surabaya"
2055,Depot Wijaya, Demak,Sate,Snack,Kripik Singkong Bara,25000.0,,0,Keripik Singkong Citra Rasa Gurih dan Pedas,Halal,4.4,"Jl. Demak No. 311, Krembangan, Surabaya"
2056,Depot Wijaya, Demak,Sate,Snack,Snack Bantal Legendaris,25000.0,,0,Snack dibalut dengan COKELAT DARK,Halal,4.4,"Jl. Demak No. 311, Krembangan, Surabaya"
2057,Depot Wijaya, Demak,Sate,Snack,Snack Lapto Legendaris,25000.0,,0,Snack dibalut dengan COKELAT DARK Meleleh,Halal,4.4,"Jl. Demak No. 311, Krembangan, Surabaya"
2058,Depot Wijaya, Demak,Sate,Snack,Snack Ring Legendaris,25000.0,,0,Snack dibalut dengan COKELAT DARK,Halal,4.4,"Jl. Demak No. 311, Krembangan, Surabaya"
2059,Depot Wijaya, Demak,Sate,Snack,Snack Ball Legendaris,25000.0,,0,Snack dibalut dengan COKELAT DARK Meleleh,Halal,4.4,"Jl. Demak No. 311, Krembangan, Surabaya"
2060,Depot Wijaya, Demak,Sate,Minuman,Thai Milk Coffee,10000.0,,0,Minumam Kopi Susu Ala Thailand,Halal,4.4,"Jl. Demak No. 311, Krembangan, Surabaya"
2061,Depot Wijaya, Demak,Sate,Minuman,Thai Mango Coconut,10000.0,,0,Minuman Mangga Kelapa Ala Thailand,Halal,4.4,"Jl. Demak No. 311, Krembangan, Surabaya"
2062,Depot Wijaya, Demak,Sate,Minuman,Thai Milk Green Tea,10000.0,,0,Minuman Teh Hijau Susu Ala Thailand,Halal,4.4,"Jl. Demak No. 311, Krembangan, Surabaya"
2063,Depot Wijaya, Demak,Sate,Minuman,Thai Milk Tea,10000.0,,0,Minuman Teh Susu Ala Thailand,Halal,4.4,"Jl. Demak No. 311, Krembangan, Surabaya"
2064,Depot Wijaya, Demak,Sate,PAHE COMBO,Paket Wareg Special,180000.0,,0,Sate Kambing Tanpa Lemak + Sate Ayam + Gule Kambing,Halal,4.4,"Jl. Demak No. 311, Krembangan, Surabaya"
2065,Depot Wijaya, Demak,Sate,PAHE COMBO,Paket Wareg 1,160000.0,,0,Nasi + Gule Kambing + Sate Kambing Campur + Es Jeruk + Snack,Halal,4.4,"Jl. Demak No. 311, Krembangan, Surabaya"
2066,Depot Wijaya, Demak,Sate,PAHE COMBO,Paket Wareg 2,115000.0,,0,Nasi + Sate Kambing Tanpa Lemak + Es Teh + Snack,Halal,4.4,"Jl. Demak No. 311, Krembangan, Surabaya"
2067,Depot Wijaya, Demak,Sate,PAHE COMBO,Paket Wareg 3,95000.0,,0,Nasi + Sate Kambing + Snack,Halal,4.4,"Jl. Demak No. 311, Krembangan, Surabaya"
2068,Depot Wijaya, Demak,Sate,PAHE COMBO,Paket Wareg 4,90000.0,,0,Lontong + Gule Kambing + Sate Ayam,Halal,4.4,"Jl. Demak No. 311, Krembangan, Surabaya"
2069,Depot Wijaya, Demak,Sate,PAHE COMBO,Paket Wareg 5,66000.0,,0,Nasi + Sate Ayam + Es Teh + Snack,Halal,4.4,"Jl. Demak No. 311, Krembangan, Surabaya"
2070,Depot Wijaya, Demak,Sate,PAHE COMBO,Paket Wareg 6,65000.0,,0,Nasi + Gule Kambing + Es Teh,Halal,4.4,"Jl. Demak No. 311, Krembangan, Surabaya"
2071,Depot Wijaya, Demak,Sate,PAHE CERIA,PAHE Ceria Special,90000.0,,0,Nasi + Sate Kambing + Thai Milk Coffee,Halal,4.4,"Jl. Demak No. 311, Krembangan, Surabaya"
2072,Depot Wijaya, Demak,Sate,PAHE CERIA,PAHE Ceria 1,65000.0,,0,Lontong + Gule Kambing + Thai Milk Green Tea,Halal,4.4,"Jl. Demak No. 311, Krembangan, Surabaya"
2073,Depot Wijaya, Demak,Sate,PAHE CERIA,PAHE Ceria 3,50000.0,,0,Nasi + Sate Ayam + Thai Mango Coconut,Halal,4.4,"Jl. Demak No. 311, Krembangan, Surabaya"
2074,Depot Wijaya, Demak,Sate,PAHE CERIA,PAHE Ceria 2,63000.0,,0,Lontong + Kikil Kambing + Thai Milk Tea,Halal,4.4,"Jl. Demak No. 311, Krembangan, Surabaya"
2075,Depot Wijaya, Demak,Sate,MakNyik,Kerupuk Seblak,22000.0,,0,Kerupuk Rasa Daun Bawang,Halal,4.4,"Jl. Demak No. 311, Krembangan, Surabaya"
2076,Depot Wijaya, Demak,Sate,MakNyik,Kerupuk Seblak Hot,22000.0,,0,Kerupuk Rasa Daun Jeruk Purut (Level Pedas),Halal,4.4,"Jl. Demak No. 311, Krembangan, Surabaya"
2077,Depot Wijaya, Demak,Sate,MakNyik,Kerupuk Seblak Hemat,40000.0,,0,Seblak 2 Variant Rasa,Halal,4.4,"Jl. Demak No. 311, Krembangan, Surabaya"
2078,Depot Wijaya, Demak,Sate,MakNyik,Kerupuk Seblak Mix,62000.0,,0,Seblak By Request,Halal,4.4,"Jl. Demak No. 311, Krembangan, Surabaya"
2079,DEPOT XIWANG,surabaya,Aneka nasi/Bakmie/Chinese,Sapi,Sapi Saos,82500.0,,0,,Haram,4.0,"Jl. Pisces No 23A, Tambaksari, Surabaya"
2080,DEPOT XIWANG,surabaya,Aneka nasi/Bakmie/Chinese,Sapi,Iga Sapi Saos,75000.0,,0,,Haram,4.0,"Jl. Pisces No 23A, Tambaksari, Surabaya"
2081,DEPOT XIWANG,surabaya,Aneka nasi/Bakmie/Chinese,Babi,Iga Babi Bakar,120000.0,,0,,Haram,4.0,"Jl. Pisces No 23A, Tambaksari, Surabaya"
2082,DEPOT XIWANG,surabaya,Aneka nasi/Bakmie/Chinese,Babi,Kolobak,62500.0,,0,,Haram,4.0,"Jl. Pisces No 23A, Tambaksari, Surabaya"
2083,DEPOT XIWANG,surabaya,Aneka nasi/Bakmie/Chinese,Babi,Cintu Baikut,75000.0,,0,,Haram,4.0,"Jl. Pisces No 23A, Tambaksari, Surabaya"
2084,DEPOT XIWANG,surabaya,Aneka nasi/Bakmie/Chinese,Babi,Baikut Cabe Garam,82500.0,,0,,Haram,4.0,"Jl. Pisces No 23A, Tambaksari, Surabaya"
